year,items_count,playtime_forever,playtime_2weeks,item_id,posted year,sentiment_score
2006,116,5836,0,730.0,2015.0,2
2006,40,4407,0,440.0,2014.0,2
2006,43,18117,224,413150.0,,2
2006,43,18117,224,230410.0,2015.0,2
2006,84,217,0,224540.0,2014.0,2
2006,84,217,0,322170.0,2015.0,2
2006,84,217,0,221640.0,2014.0,2
2006,84,217,0,306020.0,2014.0,2
2006,84,217,0,440.0,2014.0,2
2006,61,4018,0,218620.0,2015.0,2
2006,61,4018,0,730.0,2013.0,2
2006,61,4018,0,440.0,2013.0,2
2006,92,1899,0,236390.0,2014.0,2
2006,92,1899,0,47700.0,2014.0,0
2006,92,1899,0,244850.0,2014.0,2
2006,92,1899,0,233250.0,2014.0,2
2006,92,1899,0,222750.0,2014.0,2
2006,92,1899,0,219830.0,2013.0,2
2006,145,167,0,49540.0,2015.0,2
2006,17,75,0,440.0,2014.0,2
2006,39,4119,0,417860.0,2015.0,2
2006,39,4119,0,252490.0,2014.0,2
2006,39,4119,0,570.0,2015.0,2
2006,101,25,0,241260.0,,2
2006,101,25,0,365450.0,,2
2006,101,25,0,303210.0,2015.0,2
2006,65,8379,0,317470.0,2015.0,2
2006,15,801,0,243870.0,2014.0,2
2006,15,801,0,620.0,2014.0,2
2006,20,7655,0,440.0,,2
2006,18,6077,420,346900.0,2015.0,2
2006,87,15092,0,24240.0,2014.0,2
2006,87,15092,0,313120.0,2015.0,2
2006,87,15092,0,49520.0,2014.0,2
2006,87,15092,0,42680.0,2014.0,2
2006,87,15092,0,203160.0,2014.0,2
2006,87,15092,0,91310.0,2014.0,0
2006,74,4861,60,314660.0,2015.0,2
2006,74,4861,60,374300.0,,2
2006,74,4861,60,15700.0,2015.0,2
2006,74,4861,60,440.0,,2
2006,74,4861,60,319510.0,2014.0,2
2006,74,4861,60,218620.0,,2
2006,88,374,0,220660.0,2014.0,0
2006,90,181,0,730.0,2015.0,2
2006,90,181,0,239140.0,2015.0,2
2006,114,2653,0,221680.0,2014.0,2
2006,394,10853,0,200210.0,2014.0,2
2006,394,10853,0,259530.0,2013.0,2
2006,122,10067,0,570.0,2014.0,2
2006,74,7512,0,243870.0,2014.0,2
2006,74,7512,0,730.0,2014.0,2
2006,74,7512,0,248820.0,2015.0,2
2006,74,7512,0,236390.0,2014.0,2
2006,74,7512,0,245550.0,2014.0,2
2006,44,733,0,113200.0,2015.0,0
2006,79,13530,0,346110.0,,2
2006,60,5436,0,730.0,2015.0,2
2006,60,5436,0,265630.0,2014.0,2
2006,60,5436,0,6880.0,2014.0,2
2006,28,12518,6,730.0,,2
2006,103,102,0,252490.0,2014.0,0
2006,103,102,0,371660.0,,2
2006,103,102,0,242760.0,2014.0,0
2006,67,1421,29,1250.0,2014.0,2
2006,67,1421,29,24200.0,2013.0,2
2006,56,8098,0,220240.0,2015.0,0
2006,70,913,0,440.0,2015.0,2
2006,69,9937,0,211820.0,,2
2006,69,9937,0,620.0,2014.0,2
2006,69,9937,0,251670.0,2014.0,2
2006,121,17,0,440.0,2014.0,2
2006,51,1577,0,227300.0,2015.0,2
2006,51,1577,0,8930.0,2014.0,0
2006,20,796,0,4000.0,2013.0,2
2006,81,59244,0,4000.0,,2
2006,81,470,0,346900.0,2015.0,2
2006,81,470,0,105600.0,2015.0,2
2006,81,470,0,263980.0,2015.0,2
2006,81,470,0,363970.0,2015.0,2
2006,97,4349,0,730.0,2014.0,2
2006,70,3,0,1250.0,,2
2006,70,3,0,304930.0,,2
2006,70,3,0,225140.0,,2
2006,47,3904,0,550.0,2013.0,2
2006,47,3904,0,440.0,2013.0,2
2006,30,7299,0,209000.0,2015.0,0
2006,22,1639,0,440.0,2014.0,2
2006,51,18,18,301520.0,,0
2006,88,8312,0,221100.0,2015.0,2
2006,34,9416,285,4000.0,,2
2006,131,992,0,730.0,,2
2006,195,36491,0,72000.0,2012.0,2
2006,63,3563,0,252490.0,2014.0,2
2006,20,3929,0,225420.0,2014.0,2
2006,20,3929,0,227300.0,2014.0,2
2006,52,2627,0,207140.0,2015.0,2
2006,153,1057,0,105600.0,2015.0,0
2006,153,1057,0,22380.0,2014.0,2
2006,153,1057,0,730.0,,2
2006,153,1057,0,211820.0,2013.0,2
2006,153,1057,0,218620.0,2013.0,2
2006,41,0,0,224500.0,2013.0,2
2006,60,34034,167,730.0,2015.0,2
2006,183,411,0,4000.0,2014.0,0
2006,183,411,0,570.0,2014.0,2
2006,93,483,0,383870.0,,0
2006,61,4241,0,331470.0,2014.0,2
2006,20,8745,0,304930.0,2014.0,2
2006,60,5994,0,440.0,2013.0,2
2006,60,5994,0,323850.0,,2
2006,36,18417,2,440.0,2014.0,2
2006,93,16874,0,17080.0,2013.0,2
2006,93,16874,0,322330.0,2015.0,0
2006,93,16874,0,223710.0,2014.0,2
2006,93,16874,0,49520.0,2013.0,2
2006,112,50307,110,271590.0,,2
2006,112,50307,110,346110.0,,2
2006,112,50307,110,203160.0,,2
2006,112,50307,110,8190.0,2015.0,2
2006,45,3432,0,440.0,2015.0,2
2006,36,415,0,208090.0,2014.0,2
2006,80,4344,0,570.0,2014.0,2
2006,80,4344,0,440.0,2014.0,2
2006,97,2648,0,233270.0,,2
2006,97,2648,0,311340.0,2015.0,2
2006,97,2648,0,550.0,2014.0,2
2006,97,2648,0,213670.0,2015.0,2
2006,97,2648,0,214560.0,2014.0,2
2006,97,2648,0,208650.0,2015.0,2
2006,97,2648,0,218620.0,2013.0,2
2006,120,1151,0,200210.0,2015.0,0
2006,43,52298,0,242860.0,2015.0,2
2006,43,52298,0,4000.0,2014.0,2
2006,44,2040,0,8930.0,2014.0,2
2006,65,146,0,570.0,,2
2006,150,3294,0,570.0,2013.0,2
2006,56,1563,0,4000.0,2013.0,2
2006,32,12414,0,218620.0,2015.0,0
2006,32,12414,0,730.0,2015.0,2
2006,142,1766,0,248820.0,2014.0,2
2006,142,1766,0,212680.0,2014.0,2
2006,64,14655,0,295110.0,2015.0,2
2006,43,1918,0,105600.0,2013.0,2
2006,148,5580,0,730.0,,2
2006,148,5580,0,620.0,2015.0,2
2006,148,5580,0,417860.0,2015.0,2
2006,148,5580,0,304930.0,2015.0,2
2006,39,4520,0,33440.0,2014.0,2
2006,155,3409,0,218620.0,2014.0,2
2006,90,487,0,440.0,2015.0,2
2006,277,9095,0,259080.0,,0
2006,277,9095,0,240.0,,2
2006,277,9095,0,107410.0,2015.0,2
2006,277,9095,0,301480.0,2014.0,2
2006,277,9095,0,475990.0,,2
2006,277,9095,0,33930.0,2013.0,2
2006,277,9095,0,550.0,2013.0,0
2006,277,9095,0,219890.0,2013.0,2
2006,277,9095,0,236390.0,2014.0,0
2006,277,9095,0,275850.0,,2
2006,21,1240,0,304930.0,,2
2006,63,3558,15,221100.0,2015.0,2
2006,63,3558,15,200260.0,2013.0,2
2006,26,19501,0,230410.0,2015.0,2
2006,39,24794,0,250760.0,2015.0,2
2006,20,323,0,204300.0,2014.0,2
2006,33,1287,0,440.0,2014.0,2
2006,110,2281,0,200210.0,2012.0,2
2006,110,2281,0,209870.0,2012.0,2
2006,110,2281,0,105430.0,2012.0,2
2006,188,1968,0,221100.0,2013.0,2
2006,188,1968,0,24240.0,2013.0,2
2006,107,3344,0,412880.0,,2
2006,107,3344,0,374320.0,,0
2006,107,3344,0,335300.0,,0
2006,107,3344,0,204360.0,2015.0,0
2006,33,6976,1,393420.0,,2
2006,13,76,0,730.0,,2
2006,165,21,0,65930.0,2015.0,0
2006,72,19291,670,730.0,2015.0,2
2006,77,12749,0,8870.0,,2
2006,77,12749,0,304930.0,,2
2006,83,2,0,218620.0,2014.0,2
2006,17,1391,0,208090.0,2014.0,2
2006,88,4504,0,730.0,2014.0,2
2006,53,42258,1147,214950.0,2014.0,2
2006,42,831,0,730.0,2015.0,0
2006,42,831,0,248570.0,2014.0,2
2006,42,831,0,440.0,2013.0,2
2006,56,433,0,570.0,2013.0,2
2006,57,16072,1099,107900.0,2013.0,2
2006,57,16072,1099,252490.0,2014.0,2
2006,57,16072,1099,33930.0,2014.0,0
2006,57,16072,1099,8600.0,2014.0,2
2006,165,870,0,315880.0,,0
2006,165,870,0,730.0,2015.0,2
2006,15,26655,1057,4000.0,2014.0,2
2006,36,2072,0,440.0,2014.0,2
2006,32,4109,0,208090.0,2014.0,2
2006,101,1883,0,620.0,2015.0,2
2006,101,1883,0,252950.0,2015.0,2
2006,101,1883,0,570.0,2015.0,2
2006,101,1883,0,204360.0,2015.0,2
2006,101,1883,0,4000.0,2015.0,0
2006,101,1883,0,206420.0,2015.0,2
2006,101,1883,0,730.0,2015.0,0
2006,101,1883,0,105600.0,2014.0,2
2006,101,1883,0,440.0,2014.0,2
2006,91,653,0,65980.0,2014.0,2
2006,72,5902,0,224260.0,2015.0,2
2006,72,5902,0,230410.0,2015.0,2
2006,72,5902,0,373330.0,2015.0,2
2006,35,253,0,233720.0,2015.0,0
2006,35,253,0,242700.0,2015.0,2
2006,50,15332,0,49520.0,,2
2006,50,15332,0,4000.0,2015.0,2
2006,50,15332,0,440.0,2015.0,2
2006,46,2499,0,265630.0,2014.0,2
2006,46,2499,0,440.0,2014.0,2
2006,106,4553,0,362890.0,2015.0,2
2006,115,5426,0,265930.0,2014.0,2
2006,115,5426,0,19680.0,2014.0,2
2006,115,5426,0,440.0,2014.0,2
2006,115,5426,0,92000.0,2014.0,0
2006,80,5889,0,271590.0,2015.0,2
2006,80,5889,0,730.0,2015.0,0
2006,80,5889,0,440.0,2015.0,2
2006,80,5889,0,105600.0,2012.0,0
2006,180,378,0,245170.0,2015.0,2
2006,180,378,0,383080.0,2015.0,2
2006,196,143,0,273500.0,2014.0,2
2006,196,143,0,20920.0,2014.0,2
2006,196,143,0,250320.0,2014.0,2
2006,196,143,0,203160.0,2014.0,2
2006,49,17787,0,730.0,2015.0,2
2006,167,6861,574,252490.0,2014.0,2
2006,62,27770,0,351570.0,2015.0,2
2006,95,260,0,107100.0,2014.0,2
2006,101,3965,0,304930.0,2014.0,2
2006,101,3965,0,730.0,2015.0,0
2006,101,3965,0,204371.0,2015.0,2
2006,101,3965,0,271590.0,,2
2006,27,1402,0,440.0,2014.0,2
2006,27,1402,0,274190.0,2015.0,2
2006,27,1402,0,203160.0,2014.0,2
2006,49,9083,0,274230.0,2015.0,2
2006,71,20,0,730.0,2013.0,2
2006,165,951,0,292030.0,2015.0,2
2006,34,11300,0,302380.0,2014.0,2
2006,34,11300,0,440.0,2013.0,2
2006,91,78,0,259080.0,2014.0,2
2006,37,223,198,375030.0,2015.0,2
2006,92,2561,0,304050.0,2015.0,2
2006,23,940,0,4000.0,2014.0,2
2006,27,139,0,440.0,2013.0,2
2006,72,346,0,427520.0,,2
2006,26,4844,114,730.0,,2
2006,124,2177,0,252490.0,2014.0,2
2006,103,3175,0,440.0,,2
2006,46,3374,0,570.0,2014.0,2
2006,16,4364,0,550.0,2014.0,2
2006,16,4364,0,440.0,2013.0,2
2006,79,16400,0,287290.0,,2
2006,140,0,0,570.0,2013.0,2
2006,5,1579,0,730.0,,2
2006,33,897,109,200210.0,2015.0,0
2006,55,371,0,440.0,2012.0,0
2006,66,2807,0,221100.0,2015.0,2
2006,51,1004,0,219190.0,2013.0,2
2006,51,1004,0,200710.0,2014.0,2
2006,21,6655,0,440.0,2015.0,0
2006,49,6920,0,304050.0,2015.0,2
2006,49,6920,0,219740.0,2015.0,0
2006,72,14643,0,352460.0,2015.0,2
2006,51,2612,186,22370.0,,2
2006,51,2612,186,570.0,2013.0,2
2006,57,11344,0,255480.0,2014.0,2
2006,50,2705,0,570.0,2014.0,2
2006,84,12370,0,72850.0,2015.0,2
2006,84,12370,0,327890.0,2015.0,2
2006,37,1299,0,218230.0,2014.0,2
2006,67,2268,0,264710.0,,2
2006,34,178,0,211820.0,2014.0,2
2006,6,16823,0,4000.0,2014.0,2
2006,6,16823,0,440.0,2014.0,2
2006,33,2986,156,306460.0,2015.0,2
2006,36,1404,0,291480.0,,0
2006,26,413,0,211420.0,,0
2006,26,413,0,113200.0,2014.0,2
2006,110,500,0,289970.0,2014.0,0
2006,74,9379,0,42910.0,2015.0,0
2006,74,9379,0,363970.0,2015.0,2
2006,74,9379,0,301520.0,2015.0,2
2006,27,412,0,730.0,2015.0,2
2006,181,15,0,220200.0,2013.0,2
2006,138,1580,254,248570.0,2014.0,2
2006,138,1580,254,570.0,2015.0,2
2006,19,95,0,570.0,2014.0,2
2006,65,37729,45,391540.0,2015.0,0
2006,65,37729,45,373770.0,,2
2006,65,37729,45,4000.0,2014.0,2
2006,65,37729,45,332800.0,2014.0,2
2006,65,37729,45,251990.0,2014.0,0
2006,65,37729,45,345370.0,,2
2006,65,37729,45,427980.0,,2
2006,65,37729,45,354140.0,2015.0,2
2006,65,37729,45,241320.0,2015.0,2
2006,65,37729,45,265930.0,2014.0,0
2006,114,12216,0,226700.0,2014.0,2
2006,114,12216,0,247910.0,2014.0,2
2006,114,12216,0,218620.0,2014.0,2
2006,205,1309,0,72850.0,2015.0,2
2006,205,1309,0,440.0,2014.0,0
2006,39,605,0,49520.0,2013.0,2
2006,51,1238,0,8930.0,2014.0,2
2006,86,35389,445,295110.0,2015.0,2
2006,86,35389,445,218620.0,2015.0,2
2006,86,35389,445,359550.0,,2
2006,86,35389,445,225540.0,2015.0,2
2006,86,35389,445,4000.0,2015.0,2
2006,86,35389,445,203140.0,2015.0,2
2006,108,11852,61,24200.0,,2
2006,108,11852,61,257370.0,,2
2006,15,145,0,730.0,2015.0,2
2006,15,145,0,570.0,2014.0,2
2006,113,143,0,219150.0,2013.0,0
2006,99,7955,0,264200.0,2015.0,2
2006,99,7955,0,211420.0,2015.0,0
2006,99,7955,0,201810.0,2015.0,2
2006,99,7955,0,34900.0,2015.0,0
2006,99,7955,0,330070.0,2015.0,2
2006,151,11893,0,304930.0,2014.0,2
2006,151,11893,0,242720.0,2014.0,2
2006,151,11893,0,238960.0,2014.0,2
2006,50,168,0,252490.0,2015.0,2
2006,50,168,0,730.0,2015.0,2
2006,50,168,0,440.0,2014.0,2
2006,105,39,0,730.0,2015.0,2
2006,216,12817,0,108710.0,2012.0,2
2006,170,4887,0,8870.0,2014.0,2
2006,170,4887,0,239350.0,2013.0,2
2006,76,2280,0,440.0,2015.0,2
2006,55,1929,66,440.0,2015.0,2
2006,55,1929,66,346010.0,2015.0,2
2006,92,1009,0,8850.0,2015.0,0
2006,92,1009,0,7670.0,2015.0,0
2006,92,1009,0,8870.0,2014.0,2
2006,59,6685,0,730.0,2015.0,2
2006,65,2794,9,730.0,2014.0,2
2006,65,2794,9,4000.0,2014.0,2
2006,65,2794,9,291550.0,2015.0,2
2006,65,2794,9,252490.0,,0
2006,93,12418,619,233250.0,2015.0,2
2006,61,9589,0,366845.0,,2
2006,6,816,1,4000.0,,2
2006,62,4733,0,246280.0,2014.0,0
2006,62,4733,0,42910.0,2014.0,2
2006,76,46946,567,261570.0,2015.0,2
2006,71,14664,0,221640.0,2014.0,2
2006,101,6418,0,232090.0,2015.0,2
2006,118,29398,0,104200.0,,2
2006,118,29398,0,4000.0,,2
2006,118,29398,0,102500.0,,2
2006,118,29398,0,46440.0,,2
2006,118,29398,0,346900.0,2015.0,2
2006,118,29398,0,266070.0,2014.0,0
2006,118,29398,0,209080.0,2014.0,2
2006,59,4709,0,221100.0,2014.0,0
2006,39,1292,0,250900.0,2015.0,2
2006,95,393,0,10180.0,2013.0,2
2006,84,3560,0,4000.0,2015.0,2
2006,84,3560,0,330830.0,2015.0,2
2006,84,3560,0,22380.0,2015.0,2
2006,84,3560,0,352460.0,2015.0,2
2006,84,3560,0,377160.0,2015.0,2
2006,84,3560,0,211420.0,,2
2006,84,3560,0,105600.0,2014.0,2
2006,29,1243,0,203770.0,2014.0,2
2006,29,1243,0,25890.0,2014.0,2
2006,125,3741,0,208090.0,2014.0,2
2006,125,3741,0,211820.0,2014.0,2
2006,125,3741,0,730.0,2013.0,2
2006,125,3741,0,202170.0,2014.0,2
2006,125,3741,0,216250.0,2014.0,2
2006,28,8620,0,570.0,2015.0,2
2006,28,8620,0,4000.0,2014.0,2
2006,28,8620,0,440.0,2014.0,2
2006,97,1340,0,221100.0,2014.0,0
2006,97,1340,0,4000.0,2014.0,2
2006,72,1178,0,221100.0,2014.0,0
2006,72,1178,0,242760.0,2014.0,0
2006,42,8968,0,230410.0,2015.0,2
2006,42,8968,0,1250.0,2013.0,2
2006,42,8968,0,218230.0,2013.0,2
2006,32,1621,0,255710.0,2015.0,2
2006,29,610,94,233470.0,2015.0,0
2006,29,610,94,113020.0,2015.0,2
2006,46,7905,0,730.0,2014.0,2
2006,109,47073,0,730.0,2014.0,2
2006,109,47073,0,4000.0,2015.0,2
2006,131,43967,588,107410.0,2014.0,2
2006,27,20406,0,440.0,2015.0,2
2006,21,2516,0,570.0,2014.0,2
2006,24,7359,0,440.0,2014.0,2
2006,121,1543,0,47410.0,2015.0,2
2006,52,4873,0,730.0,2015.0,2
2006,52,4873,0,12210.0,2014.0,0
2006,52,4873,0,440.0,2013.0,2
2006,106,338,0,72850.0,2014.0,2
2006,106,338,0,200210.0,2013.0,2
2006,106,338,0,242050.0,2013.0,2
2006,70,2861,0,218620.0,2014.0,2
2006,70,2861,0,570.0,2014.0,2
2006,70,2861,0,730.0,2014.0,2
2006,11,33174,82,4000.0,2014.0,2
2006,11,33174,82,440.0,2013.0,2
2006,156,14036,181,55230.0,2014.0,2
2006,156,14036,181,109400.0,,2
2006,156,14036,181,271590.0,2015.0,2
2006,156,14036,181,322330.0,2014.0,2
2006,156,14036,181,271520.0,2014.0,2
2006,156,14036,181,208090.0,2014.0,2
2006,156,14036,181,55230.0,2014.0,2
2006,156,14036,181,109400.0,,2
2006,156,14036,181,271590.0,2015.0,2
2006,156,14036,181,322330.0,2014.0,2
2006,156,14036,181,271520.0,2014.0,2
2006,156,14036,181,208090.0,2014.0,2
2006,156,14036,181,55230.0,2014.0,2
2006,156,14036,181,109400.0,,2
2006,156,14036,181,271590.0,2015.0,2
2006,156,14036,181,322330.0,2014.0,2
2006,156,14036,181,271520.0,2014.0,2
2006,156,14036,181,208090.0,2014.0,2
2006,156,14036,181,55230.0,2014.0,2
2006,156,14036,181,109400.0,,2
2006,156,14036,181,271590.0,2015.0,2
2006,156,14036,181,322330.0,2014.0,2
2006,156,14036,181,271520.0,2014.0,2
2006,156,14036,181,208090.0,2014.0,2
2006,50,43282,394,17080.0,2015.0,0
2006,50,43282,394,49520.0,2015.0,0
2006,50,43282,394,4000.0,,2
2006,50,43282,394,204360.0,2015.0,2
2006,35,61719,0,105600.0,2013.0,2
2006,146,5727,0,227300.0,2015.0,2
2006,146,5727,0,307780.0,2015.0,0
2006,114,304,0,105600.0,2011.0,2
2006,114,304,0,40100.0,2014.0,2
2006,114,304,0,730.0,2014.0,0
2006,114,304,0,72850.0,2014.0,2
2006,114,304,0,216250.0,2013.0,0
2006,114,304,0,630.0,2011.0,2
2006,114,304,0,1250.0,2011.0,0
2006,67,49,0,50130.0,,2
2006,67,49,0,113400.0,2015.0,2
2006,84,21333,0,296470.0,,0
2006,84,21333,0,221910.0,2013.0,2
2006,84,21333,0,346900.0,2015.0,2
2006,84,21333,0,373180.0,,2
2006,84,21333,0,94400.0,,0
2006,84,21333,0,397340.0,,2
2006,84,21333,0,317360.0,2015.0,2
2006,84,21333,0,274940.0,2015.0,2
2006,20,11271,45,354140.0,2015.0,2
2006,88,13201,0,4000.0,2014.0,2
2006,149,1586,0,226320.0,,2
2006,149,1586,0,235600.0,,2
2006,149,1586,0,230410.0,,0
2006,149,1586,0,400.0,2015.0,2
2006,149,1586,0,440.0,2014.0,2
2006,16,55834,2571,4000.0,2015.0,2
2006,28,253,0,550.0,2014.0,2
2006,28,253,0,218620.0,,2
2006,28,253,0,400.0,2014.0,0
2006,28,253,0,1840.0,2014.0,2
2006,54,7739,0,730.0,2015.0,2
2006,54,7739,0,267940.0,2015.0,0
2006,54,7739,0,72850.0,,2
2006,54,7739,0,440.0,2014.0,0
2006,70,1048,0,219640.0,2015.0,2
2006,53,64021,299,319510.0,2014.0,0
2006,53,64021,299,105600.0,2014.0,0
2006,53,64021,299,440.0,2015.0,2
2006,84,24666,0,227940.0,2015.0,0
2006,84,24666,0,312530.0,2015.0,2
2006,84,24666,0,24240.0,2015.0,0
2006,84,24666,0,105600.0,2015.0,2
2006,84,24666,0,440.0,2015.0,0
2006,84,24666,0,299360.0,2015.0,2
2006,66,69037,785,4000.0,2014.0,2
2006,66,69037,785,230410.0,2013.0,2
2006,279,868,0,257510.0,2015.0,2
2006,279,868,0,236430.0,2014.0,2
2006,36,2064,0,236430.0,2014.0,2
2006,284,41,0,221100.0,2014.0,2
2006,51,2112,0,211420.0,2015.0,0
2006,69,9859,0,4000.0,2014.0,2
2006,69,9859,0,238460.0,2015.0,2
2006,69,9859,0,313010.0,2015.0,2
2006,24,35,0,255480.0,2014.0,2
2006,26,4809,0,302830.0,2015.0,2
2006,26,4809,0,304930.0,2014.0,2
2006,112,1866,0,311210.0,2015.0,0
2006,79,712,0,730.0,2014.0,2
2006,127,9797,68,218620.0,2015.0,2
2006,127,9797,68,65980.0,2015.0,2
2006,127,9797,68,304030.0,2015.0,2
2006,127,9797,68,204300.0,2014.0,2
2006,127,9797,68,233250.0,2015.0,0
2006,127,9797,68,301520.0,2015.0,2
2006,127,9797,68,40100.0,2015.0,2
2006,59,1436,0,236390.0,2013.0,2
2006,59,1436,0,346110.0,,0
2006,16,645,0,105600.0,2014.0,2
2006,62,1307,0,105600.0,2013.0,2
2006,136,8708,0,8870.0,2015.0,2
2006,39,1042,0,271590.0,2015.0,2
2006,39,1042,0,325723.0,2015.0,0
2006,39,1042,0,274190.0,,0
2006,39,1042,0,250900.0,,0
2006,39,1042,0,239140.0,2015.0,2
2006,39,1042,0,570.0,2015.0,2
2006,39,1042,0,730.0,2015.0,2
2006,39,1042,0,440.0,2014.0,2
2006,154,21907,0,394260.0,,0
2006,86,7989,0,304050.0,2015.0,2
2006,86,7989,0,311210.0,,2
2006,86,7989,0,244850.0,2014.0,2
2006,99,5682,0,218620.0,2014.0,2
2006,77,880,0,417860.0,2015.0,2
2006,32,2593,0,433850.0,,2
2006,25,168,0,218620.0,2015.0,0
2006,59,2241,0,230290.0,2015.0,0
2006,120,825,0,383120.0,2015.0,2
2006,120,825,0,290080.0,2014.0,2
2006,25,331,0,1250.0,,2
2006,85,8242,27,15750.0,2015.0,2
2006,85,8242,27,356670.0,2015.0,2
2006,85,8242,27,620.0,2013.0,2
2006,36,1339,0,24200.0,2014.0,2
2006,34,4829,0,4000.0,2014.0,2
2006,34,2142,0,440.0,2013.0,2
2006,29,638,0,440.0,2015.0,2
2006,21,3865,0,322170.0,2015.0,2
2006,47,451,0,208090.0,2015.0,2
2006,47,451,0,550.0,2015.0,2
2006,79,7643,0,33230.0,2014.0,2
2006,400,1355,0,443580.0,,2
2006,400,1355,0,307050.0,2015.0,2
2006,400,1355,0,445130.0,,2
2006,400,1355,0,322490.0,2015.0,2
2006,93,9260,0,313120.0,2015.0,2
2006,117,15993,70,218620.0,2015.0,2
2006,116,10,0,221640.0,2015.0,2
2006,116,10,0,200510.0,2014.0,2
2006,116,10,0,304930.0,2014.0,2
2006,116,10,0,104900.0,2014.0,2
2006,116,10,0,12830.0,2014.0,2
2006,116,10,0,301520.0,2014.0,2
2006,67,446,0,730.0,2015.0,2
2006,65,280,0,252490.0,2014.0,2
2006,136,7283,94,107410.0,,2
2006,136,7283,94,233450.0,2014.0,2
2006,75,1,0,219740.0,2013.0,2
2006,75,1,0,319630.0,2015.0,2
2006,75,1,0,292030.0,2015.0,2
2006,101,287,0,221100.0,2014.0,2
2006,91,1369,0,218620.0,,2
2006,91,1369,0,315430.0,,0
2006,91,1369,0,24240.0,,2
2006,91,1369,0,570.0,,2
2006,91,1369,0,550.0,,2
2006,91,1369,0,4000.0,,2
2006,91,1369,0,440.0,,2
2006,91,1369,0,730.0,,2
2006,97,8759,0,287700.0,2015.0,0
2006,55,12738,0,94400.0,2014.0,2
2006,30,150,0,227300.0,2014.0,0
2006,67,0,0,236390.0,2015.0,0
2006,67,0,0,440.0,2011.0,2
2006,67,181,0,107100.0,2014.0,2
2006,105,826,0,113200.0,2014.0,2
2006,35,1763,0,24200.0,2014.0,2
2006,28,2776,0,730.0,,2
2006,28,2776,0,333930.0,2015.0,2
2006,28,2776,0,252950.0,,2
2006,119,190,0,39000.0,2014.0,2
2006,77,6427,0,570.0,2014.0,2
2006,57,15753,0,4000.0,,2
2006,40,630,0,570.0,2014.0,2
2006,78,1495,0,264710.0,,2
2006,78,1495,0,570.0,2015.0,2
2006,78,1495,0,322330.0,2015.0,2
2006,78,1495,0,224760.0,2015.0,2
2006,134,648,0,297810.0,,2
2006,134,648,0,226700.0,2015.0,2
2006,134,648,0,211420.0,2015.0,0
2006,62,1127,0,252950.0,2015.0,0
2006,79,20552,392,447820.0,,2
2006,79,20552,392,379720.0,,2
2006,79,20552,392,4000.0,,2
2006,79,20552,392,201810.0,,2
2006,79,20552,392,730.0,2015.0,2
2006,79,20552,392,10180.0,2015.0,2
2006,77,190,0,226320.0,,0
2006,77,190,0,267490.0,,0
2006,77,190,0,200260.0,,2
2006,77,190,0,206190.0,,2
2006,59,423,0,207140.0,2014.0,2
2006,59,423,0,620.0,2014.0,2
2006,59,423,0,267550.0,2014.0,2
2006,15,1095,0,4000.0,,2
2006,30,3606,0,570.0,2013.0,2
2006,77,478,0,298110.0,2015.0,0
2006,92,416,0,221100.0,2015.0,2
2006,92,416,0,730.0,2015.0,2
2006,17,4817,0,24010.0,,2
2006,17,4817,0,270880.0,,2
2006,149,532,0,440.0,2014.0,2
2006,106,37320,124,218230.0,2014.0,2
2006,106,37320,124,200210.0,2012.0,2
2006,106,37320,124,17080.0,2014.0,2
2006,106,37320,124,241640.0,2013.0,2
2006,36,1208,0,311210.0,2015.0,2
2006,205,1044,0,212680.0,2013.0,0
2006,108,13386,0,105600.0,2015.0,2
2006,57,34442,0,200210.0,2014.0,2
2006,57,34442,0,72850.0,,2
2006,230,17439,0,204360.0,2012.0,2
2006,230,17439,0,65800.0,2012.0,2
2006,88,319,0,105600.0,2014.0,2
2006,88,319,0,224540.0,2014.0,2
2006,239,5,0,440.0,2014.0,2
2006,72,142,0,230410.0,2014.0,2
2006,72,142,0,209870.0,2015.0,2
2006,61,4072,0,322170.0,2015.0,2
2006,110,229,43,262410.0,2014.0,2
2006,110,229,43,304930.0,2014.0,2
2006,110,229,43,248570.0,2014.0,2
2006,110,229,43,105600.0,2014.0,2
2006,110,229,43,440.0,2014.0,2
2006,110,229,43,228940.0,2014.0,2
2006,110,229,43,11020.0,2014.0,2
2006,38,3099,0,570.0,2014.0,2
2006,38,3099,0,4000.0,2013.0,2
2006,28,589,0,39510.0,2014.0,2
2006,28,589,0,244850.0,2014.0,2
2006,187,2154,81,219640.0,2013.0,2
2006,16,5548,0,271590.0,2015.0,2
2006,302,19935,0,202970.0,2014.0,2
2006,302,19935,0,265930.0,2014.0,0
2006,302,19935,0,219150.0,2014.0,2
2006,302,19935,0,550.0,2013.0,2
2006,302,19935,0,218620.0,2014.0,2
2006,302,19935,0,226700.0,2013.0,2
2006,302,19935,0,49520.0,2013.0,2
2006,302,19935,0,219640.0,2013.0,2
2006,302,19935,0,730.0,2014.0,0
2006,302,19935,0,243470.0,2014.0,2
2006,81,2592,0,222730.0,2015.0,2
2006,81,2592,0,337320.0,2015.0,2
2006,81,2592,0,550.0,2015.0,2
2006,81,2592,0,416640.0,2015.0,2
2006,81,2592,0,242860.0,2015.0,2
2006,29,4810,204,550.0,2014.0,2
2006,69,6440,0,317470.0,2014.0,2
2006,52,3563,0,308420.0,2015.0,2
